,id,vlr_transacao,des_transacao,data_movimento,id_cartao
451,2903973,865902.74,Credito,2022-03-20 16:21:00,1461
452,9233038,291518.17,Credito,2010-05-21 10:14:00,43500
453,3768547,343662.72,Debito,2008-03-03 09:53:00,933280
454,1381704,281533.87,Debito,2015-10-09 12:45:00,957162
455,1333473,364797.51,Credito,2016-05-19 13:22:00,725115
456,9515145,199366.92,Credito,2020-01-03 15:11:00,547946
457,2288763,884999.28,Credito,2007-10-27 13:31:00,94510
458,4513640,473145.89,Debito,2015-11-08 12:43:00,36665
459,3263673,680836.0,Credito,2012-11-22 10:19:00,942450
460,6863596,809841.39,Credito,2020-12-09 11:44:00,210345
461,2894050,102558.67,Credito,2015-04-21 13:52:00,828160
462,8858726,901601.94,Debito,2009-06-06 16:39:00,856511
463,9501041,522838.35,Debito,2018-02-19 12:15:00,41053
464,338373,616349.89,Credito,2016-06-07 10:14:00,527095
465,7376981,555113.86,Debito,2008-02-18 10:34:00,805778
466,6954535,130026.32,Debito,2008-04-25 15:22:00,453632
467,4503339,180461.54,Debito,2012-04-10 14:54:00,709827
468,5278146,552877.22,Credito,2019-06-23 11:45:00,119430
469,2239646,72233.59,Debito,2010-01-01 10:29:00,352152
470,3285290,783458.28,Debito,2005-04-05 11:32:00,588229
471,2000410,766408.44,Debito,2015-11-25 15:16:00,394768
472,1406089,722556.61,Credito,2012-12-11 14:26:00,686615
473,346316,871518.87,Debito,2022-02-15 12:24:00,919642
474,9739646,584447.55,Debito,2006-07-03 15:41:00,922358
475,4346191,241647.11,Debito,2017-05-26 09:27:00,691474
476,7267431,794510.37,Credito,2017-01-13 12:33:00,328614
477,8202447,811622.71,Credito,2017-09-08 12:24:00,957599
478,431530,588534.12,Debito,2005-08-28 10:43:00,468376
479,1672328,366511.54,Credito,2007-03-19 16:01:00,83891
480,7334989,773317.24,Debito,2010-07-29 12:38:00,144340
481,5365905,202339.1,Credito,2016-01-13 13:57:00,707522
482,6533867,437236.39,Debito,2019-11-14 10:00:00,669106
483,7376766,932188.85,Debito,2018-11-14 10:59:00,412423
484,9839610,226603.57,Debito,2020-11-26 16:05:00,289442
485,2229668,941311.01,Debito,2006-09-29 14:42:00,950448
486,5800961,850615.24,Credito,2017-03-03 10:43:00,298777
487,3714789,972801.65,Debito,2012-12-24 15:16:00,323053
488,6848525,399604.45,Credito,2018-07-05 09:05:00,256870
489,654314,942642.59,Debito,2014-04-26 12:20:00,929276
490,4980556,614331.73,Credito,2016-01-21 09:51:00,56959
491,21600,785226.63,Credito,2007-08-18 13:25:00,552189
492,178004,722106.68,Debito,2007-02-08 12:00:00,23190
493,8193255,299032.13,Debito,2014-04-20 10:17:00,170032
494,5458239,184021.95,Credito,2012-09-06 12:23:00,923720
495,221292,425564.42,Debito,2022-03-19 16:33:00,242524
496,8015114,602549.5,Debito,2016-11-30 11:45:00,61016
497,3988090,668340.97,Credito,2021-05-02 10:59:00,422342
498,9579697,516077.06,Credito,2022-10-08 12:16:00,982449
499,2153949,47241.41,Debito,2012-01-08 15:26:00,24290
500,5633975,765586.83,Credito,2015-08-24 15:13:00,567777
501,1539586,895125.34,Credito,2018-06-03 14:29:00,460555
502,5870245,802789.18,Debito,2006-05-23 11:37:00,482568
503,3850779,765421.03,Credito,2011-12-22 14:05:00,4137
504,7061317,979937.96,Credito,2016-03-15 12:36:00,4281
505,406816,320984.12,Debito,2018-03-02 11:01:00,572455
506,6280510,916722.84,Credito,2021-06-26 09:20:00,529024
507,1382844,40033.59,Debito,2008-01-29 13:13:00,210975
508,2140074,479141.19,Credito,2010-07-22 09:38:00,263869
509,9788990,483952.05,Credito,2015-08-24 09:59:00,246149
510,30933,486218.2,Debito,2008-08-30 13:47:00,183328
511,4283010,272923.79,Credito,2019-12-02 10:37:00,606437
512,3941265,14619.32,Credito,2018-09-21 12:01:00,224347
513,6044689,516536.76,Debito,2005-03-26 13:30:00,821805
514,4047691,294753.89,Debito,2018-09-12 14:57:00,173403
515,1074388,807610.11,Credito,2015-12-22 16:04:00,929534
516,9731058,246250.05,Debito,2021-06-24 16:46:00,676130
517,2398347,537082.5,Debito,2017-05-27 11:21:00,392116
518,6308512,875353.43,Debito,2014-04-24 09:13:00,145766
519,1926081,854359.89,Credito,2022-07-24 13:56:00,987367
520,9176158,720099.07,Credito,2016-04-26 16:32:00,639137
521,9524060,643181.04,Credito,2010-12-27 16:35:00,804420
522,1932436,276243.73,Credito,2005-12-14 11:32:00,601890
523,3761551,795079.83,Credito,2013-01-24 15:58:00,937991
524,615314,837693.48,Debito,2018-02-18 13:50:00,524111
525,1226982,757959.72,Credito,2010-12-12 10:28:00,140391
526,3448030,103059.53,Credito,2018-01-20 14:21:00,658442
527,7702348,154544.81,Credito,2012-11-04 13:00:00,266896
528,7746717,475936.55,Debito,2021-07-25 14:18:00,146203
529,1814462,371448.18,Credito,2021-11-28 15:08:00,388089
530,8873529,808560.02,Credito,2005-03-28 09:45:00,384624
531,5845142,104122.18,Credito,2020-01-01 13:32:00,568169
532,1273293,941337.69,Debito,2008-07-25 13:29:00,984776
533,479005,878162.74,Credito,2005-03-22 09:00:00,880119
534,2190109,662555.89,Debito,2007-08-06 10:02:00,481363
535,70758,416062.11,Debito,2007-09-11 10:42:00,542605
536,1100760,283103.12,Debito,2020-05-27 13:47:00,788435
537,5349907,746993.04,Credito,2011-04-23 12:59:00,816674
538,7098816,637895.96,Credito,2015-11-10 09:10:00,594341
539,6069666,418888.84,Credito,2009-10-07 13:25:00,688487
540,4928317,548617.16,Debito,2018-01-28 13:21:00,424758
541,5773472,898812.57,Credito,2021-05-04 14:37:00,117853
542,7774206,842836.22,Debito,2009-03-21 09:20:00,216367
543,2963044,634447.04,Debito,2019-04-29 09:10:00,594977
544,354244,691950.3,Debito,2006-05-30 14:17:00,911022
545,9678120,460243.7,Credito,2017-03-08 13:22:00,56456
546,4313789,69032.72,Credito,2015-12-20 09:55:00,558351
547,4964571,976877.68,Debito,2010-08-06 15:26:00,469336
548,8289240,514787.93,Debito,2015-12-23 11:08:00,827687
549,7848961,667276.3,Credito,2009-09-07 14:06:00,419720
550,3577103,86815.02,Credito,2019-06-22 09:02:00,600410
551,8977304,216029.16,Credito,2014-04-05 12:38:00,397583
552,6150995,103143.96,Credito,2009-08-17 11:33:00,292548
553,9521077,871702.23,Credito,2020-10-26 14:30:00,266135
554,4884830,748472.1,Debito,2012-03-14 12:50:00,651109
555,3858250,157592.03,Debito,2014-02-08 13:57:00,662163
556,1150198,738234.94,Credito,2008-09-29 16:52:00,154830
557,1033221,794417.27,Debito,2006-12-22 11:00:00,791889
558,3498382,712729.2,Debito,2012-08-27 15:20:00,667154
559,9796690,680612.61,Credito,2009-01-12 16:20:00,884518
560,2903231,727947.27,Credito,2007-02-02 09:14:00,779234
561,8082285,697301.3,Credito,2019-06-25 10:25:00,162402
562,6992050,956593.62,Credito,2018-02-11 16:44:00,804755
563,7804445,916513.51,Debito,2006-09-04 13:35:00,303009
564,8129635,713078.29,Debito,2017-11-03 09:37:00,721158
565,3942492,483061.53,Debito,2010-08-23 16:58:00,256198
566,7187735,254428.75,Credito,2007-09-03 14:39:00,372727
567,9659628,685608.4,Credito,2011-07-14 09:15:00,912536
568,8556301,996621.28,Debito,2006-01-25 14:48:00,607649
569,4451389,556982.79,Credito,2006-09-22 13:33:00,80223
570,5617125,216864.81,Credito,2012-01-05 09:15:00,275698
571,8390660,554650.43,Debito,2006-12-22 11:50:00,408216
572,7551608,381284.74,Debito,2006-07-12 15:39:00,781455
573,2401351,35401.03,Debito,2022-12-14 12:04:00,331328
574,6489355,965970.39,Credito,2013-09-27 15:30:00,131073
575,6001882,624588.81,Credito,2005-05-23 15:00:00,987436
576,5554210,589199.15,Debito,2018-08-17 09:51:00,294278
577,5207269,249876.41,Debito,2015-11-10 09:16:00,769979
578,3972342,215862.73,Credito,2020-09-18 14:02:00,2208
579,5494592,570376.66,Debito,2007-09-06 16:44:00,952184
580,6201853,450160.91,Debito,2009-01-25 14:31:00,760638
581,6507588,212467.77,Debito,2017-01-21 13:08:00,850232
582,5892475,814995.16,Credito,2010-02-09 10:54:00,431950
583,6442328,894876.47,Credito,2018-02-21 15:52:00,587997
584,3638911,344828.91,Debito,2008-03-02 14:11:00,783984
585,6331085,934704.27,Credito,2013-09-24 14:43:00,540347
586,8727263,80981.1,Debito,2006-12-27 14:50:00,251002
587,6817019,487386.43,Credito,2010-11-04 10:55:00,948329
588,4545629,717912.82,Debito,2005-08-17 13:11:00,801238
589,3664105,119406.66,Debito,2011-12-13 14:45:00,174760
590,5597173,155849.9,Credito,2010-01-14 16:43:00,865616
591,6307221,175733.69,Debito,2008-06-28 10:29:00,442725
592,8251680,69888.2,Credito,2011-08-06 11:54:00,484790
593,3736415,402744.49,Debito,2005-12-28 11:52:00,104245
594,8311178,728200.49,Credito,2008-10-12 10:17:00,600530
595,2998258,725745.7,Credito,2020-12-06 12:13:00,359211
596,2219409,448084.34,Credito,2010-07-15 14:40:00,126724
597,3643910,552195.09,Debito,2012-01-24 14:53:00,980359
598,3692738,362111.19,Debito,2010-07-01 16:26:00,943893
599,7359376,340005.93,Debito,2007-10-22 14:28:00,755736
600,4540935,231532.79,Credito,2012-09-26 12:12:00,727566
601,7335744,203527.26,Debito,2019-02-21 12:26:00,750811
602,7006129,207397.1,Debito,2006-10-13 11:04:00,705563
603,9092987,952440.74,Debito,2018-03-29 11:17:00,223582
604,2665023,453882.7,Credito,2007-06-22 11:38:00,610274
605,1917814,638731.89,Credito,2012-04-26 16:23:00,354668
606,1774658,849284.43,Credito,2009-04-26 14:57:00,892405
607,3939730,961880.41,Credito,2013-07-12 12:07:00,597518
608,543951,917290.68,Credito,2022-10-02 10:26:00,211000
609,8831560,476772.61,Credito,2021-05-15 09:41:00,8835
610,7207121,757128.95,Credito,2005-01-14 15:19:00,279763
611,1456317,449304.37,Credito,2008-05-19 16:58:00,68294
612,7766113,909615.58,Debito,2017-09-16 14:05:00,283
613,1925157,320494.4,Credito,2014-03-05 10:05:00,600493
614,9363212,176298.58,Debito,2011-10-02 14:09:00,297038
615,2671414,54867.75,Debito,2008-07-13 16:40:00,805040
616,4982077,281551.04,Debito,2011-12-11 16:58:00,779027
617,9354431,80523.68,Debito,2011-06-25 10:20:00,233038
618,9612017,295462.52,Debito,2017-02-11 15:05:00,725487
619,7244569,318556.8,Credito,2018-10-04 15:19:00,175091
620,6473337,812248.61,Credito,2021-08-15 13:42:00,761831
621,8919994,897426.05,Credito,2011-02-01 11:38:00,196575
622,7617771,946564.53,Credito,2010-10-16 15:11:00,366919
623,5117859,781646.69,Debito,2019-04-26 13:31:00,12740
624,5994385,616996.65,Debito,2010-04-16 09:49:00,191080
625,414853,947995.06,Debito,2010-12-23 13:10:00,636510
626,1892359,902525.44,Debito,2015-10-26 14:58:00,565278
627,9386044,644813.6,Credito,2013-07-06 11:32:00,410102
628,6162610,381920.31,Credito,2021-10-18 16:37:00,132162
629,8881905,880604.37,Credito,2007-12-19 15:29:00,199915
630,817348,419960.27,Debito,2014-03-19 16:31:00,26427
631,8157943,463023.42,Debito,2019-01-23 12:41:00,920205
632,422420,904471.02,Credito,2006-01-18 09:33:00,551991
633,4252082,567967.86,Debito,2009-01-10 10:10:00,178880
634,3747864,622488.1,Credito,2009-01-25 14:01:00,281660
635,3438795,954608.37,Credito,2013-01-04 16:56:00,616294
636,3246194,778852.46,Debito,2010-08-10 12:01:00,34548
637,1475655,907458.2,Credito,2005-11-11 16:59:00,552706
638,5207818,96519.69,Debito,2005-02-05 10:29:00,935046
639,5343197,956598.58,Credito,2022-11-23 11:47:00,272088
640,4635208,563268.46,Debito,2021-04-19 09:29:00,232114
641,2239607,13496.48,Credito,2016-09-24 15:24:00,629346
642,3085930,3760.47,Debito,2007-08-15 09:20:00,857540
643,331889,129699.63,Debito,2019-07-29 13:35:00,355478
644,8340734,718235.15,Debito,2016-10-01 11:27:00,16762
645,6760960,291856.44,Debito,2007-02-04 16:54:00,374540
646,9222614,298415.44,Credito,2019-08-11 14:33:00,559919
647,362945,926635.77,Debito,2020-10-03 13:23:00,231431
648,6393933,972320.33,Debito,2012-08-07 12:55:00,842063
649,2033366,688931.34,Credito,2020-01-01 13:18:00,531474
650,1179121,124327.46,Credito,2010-03-17 16:28:00,682426
651,576675,824391.31,Credito,2016-03-27 12:59:00,270650
652,9566852,550647.75,Debito,2011-03-12 15:48:00,753690
653,6454792,585616.28,Debito,2017-12-30 14:17:00,3079
654,4679662,372178.73,Credito,2021-08-25 15:41:00,80976
655,6067017,1226.47,Debito,2014-06-26 10:53:00,509354
656,2473350,366049.96,Debito,2020-08-20 16:56:00,873445
657,1312101,405139.81,Debito,2011-04-04 14:55:00,32523
658,7698321,909476.99,Credito,2008-06-07 16:51:00,67297
659,1723815,315579.67,Debito,2010-12-10 14:00:00,64012
660,6154531,89670.93,Debito,2019-04-21 16:38:00,221378
661,7288607,852874.65,Debito,2017-01-15 12:22:00,695723
662,5109776,318039.35,Credito,2015-06-01 15:06:00,889757
663,7335958,847972.77,Debito,2006-08-04 16:51:00,926261
664,3139110,197405.4,Debito,2019-02-08 13:33:00,191842
665,9707691,816362.48,Debito,2006-08-10 15:17:00,826765
666,824067,836491.84,Credito,2022-09-08 13:44:00,147758
667,5349202,55188.35,Debito,2020-07-10 11:07:00,852341
668,2381553,116051.38,Credito,2017-07-24 14:50:00,759098
669,6647034,509793.14,Debito,2020-05-13 10:49:00,755926
670,1339581,461692.74,Credito,2007-03-08 13:08:00,379288
671,5128537,979065.65,Credito,2011-03-30 14:23:00,330709
672,3224314,373411.66,Credito,2018-01-20 14:43:00,10236
673,8882156,868435.71,Debito,2013-02-21 09:08:00,737120
674,7590511,643814.29,Debito,2007-09-29 12:54:00,708231
675,5333237,808995.64,Debito,2012-11-26 14:12:00,81775
676,6207394,332949.3,Debito,2007-11-06 15:53:00,912614
677,2618580,666483.19,Debito,2006-02-10 15:38:00,724412
678,9671884,210710.61,Credito,2006-04-19 12:56:00,528293
679,657843,962966.26,Credito,2008-07-06 16:38:00,141635
680,6441881,272878.32,Credito,2008-04-07 16:49:00,639543
681,5797312,113814.9,Credito,2007-12-08 09:57:00,158311
682,4320835,172988.1,Credito,2012-03-26 15:08:00,152555
683,6824841,900815.24,Debito,2022-11-19 16:23:00,882474
684,4925323,432933.91,Debito,2022-10-01 15:41:00,481497
685,1348736,432459.94,Credito,2014-03-04 10:19:00,170612
686,8612983,566724.5,Credito,2020-12-21 16:50:00,3000
687,1949068,656072.29,Credito,2020-10-30 13:52:00,499640
688,8136362,126236.07,Debito,2008-08-05 16:10:00,420755
689,5442388,299617.41,Debito,2005-05-01 16:09:00,321774
690,7296077,606240.23,Credito,2022-01-06 13:50:00,377604
691,6246371,655022.36,Credito,2006-07-14 11:18:00,698500
692,4454606,142889.62,Credito,2016-01-30 13:59:00,888084
693,562198,822586.13,Debito,2018-10-20 10:38:00,17450
694,911302,601077.39,Debito,2009-05-29 11:32:00,887013
695,372202,151490.93,Credito,2007-11-03 12:00:00,84384
696,7415599,316839.13,Debito,2008-05-03 14:23:00,120649
697,4992780,757548.18,Debito,2007-09-24 15:03:00,93835
698,3011734,700309.97,Credito,2007-02-20 12:50:00,594270
699,2886353,792731.69,Credito,2019-07-03 12:23:00,425315
700,1941129,877310.06,Debito,2006-09-11 15:03:00,322839
701,351293,831358.74,Debito,2007-09-14 09:03:00,720385
702,9787866,112798.26,Credito,2019-12-24 14:49:00,923377
703,2100902,141603.79,Debito,2016-09-22 16:13:00,722993
704,3108029,711049.32,Credito,2012-02-10 14:48:00,619236
705,5520618,890656.39,Debito,2005-12-20 15:23:00,663078
706,3901891,346847.76,Credito,2022-03-09 16:58:00,911421
707,3942844,422727.11,Debito,2007-05-06 16:07:00,217693
708,7480179,956276.06,Debito,2008-04-26 12:13:00,306806
709,4998834,420869.36,Debito,2007-09-05 16:59:00,921280
710,1100528,949001.2,Debito,2011-12-18 16:41:00,835710
711,9295392,850365.4,Debito,2009-03-12 12:38:00,826668
712,7906968,405675.95,Credito,2018-11-16 11:17:00,814468
713,4245743,677350.92,Credito,2015-12-03 16:00:00,307183
714,3677644,52832.86,Debito,2015-01-02 14:17:00,132703
715,5556292,394205.63,Credito,2017-03-04 16:47:00,440665
716,179856,971901.22,Debito,2014-08-01 16:26:00,198720
717,8044586,173096.84,Credito,2007-11-13 13:55:00,577149
718,2869140,921400.26,Credito,2020-03-29 16:05:00,606059
719,877656,931472.93,Debito,2010-05-08 12:35:00,433208
720,1565376,528864.1,Credito,2020-06-06 09:23:00,590289
721,6664685,472581.47,Credito,2006-06-29 10:40:00,814580
722,110820,521244.56,Credito,2012-08-01 12:22:00,480708
723,7943904,158621.94,Credito,2017-10-15 11:07:00,702050
724,5628166,200339.93,Debito,2009-12-21 12:57:00,295897
725,6682915,156719.79,Debito,2017-07-02 14:52:00,822539
726,2327175,749793.69,Debito,2009-01-16 14:18:00,606411
727,1674403,154067.28,Credito,2006-02-08 10:25:00,115896
728,7716185,609216.73,Debito,2015-03-09 16:35:00,759664
729,6883748,338339.51,Credito,2012-06-01 15:42:00,203417
730,3380962,844552.09,Debito,2009-10-30 16:49:00,425342
731,2874432,860452.65,Credito,2016-11-18 13:31:00,577474
732,5212517,845305.84,Credito,2012-02-23 15:22:00,7496
733,6511959,429022.45,Debito,2007-07-16 14:24:00,653579
734,5225047,510059.61,Debito,2017-05-27 09:25:00,479434
735,330710,364291.06,Debito,2014-07-14 10:59:00,720485
736,3383743,957208.72,Credito,2017-03-29 15:30:00,787686
737,1378170,53181.02,Debito,2015-10-01 12:09:00,505055
738,4430437,387104.74,Credito,2008-02-16 09:38:00,225700
739,2415820,889648.72,Credito,2020-07-02 16:42:00,630826
740,5645019,858951.85,Credito,2007-09-20 12:57:00,486332
741,3915040,521881.28,Debito,2018-09-27 14:19:00,255361
742,9363467,263738.41,Debito,2016-01-10 10:13:00,116991
743,6363312,200114.12,Debito,2014-09-05 13:14:00,319805
744,72564,585322.56,Debito,2018-11-19 12:29:00,456093
745,4396558,5578.73,Debito,2020-12-18 11:08:00,610351
746,5450951,676811.34,Debito,2022-04-10 16:52:00,191045
747,3015157,756296.69,Debito,2005-05-03 09:03:00,621102
748,3568061,760391.74,Credito,2007-02-03 14:16:00,931353
749,6324290,330964.44,Credito,2016-01-05 09:08:00,942183
750,4674684,428784.83,Credito,2009-03-15 15:28:00,305419
751,5581558,905347.16,Debito,2016-02-22 13:04:00,556863
752,4170006,678574.98,Credito,2010-05-04 10:15:00,612095
753,4627391,603209.47,Debito,2020-03-30 16:56:00,758136
754,4644125,825797.56,Debito,2022-09-21 13:20:00,618373
755,7880271,596059.73,Debito,2020-03-14 09:31:00,258911
756,8942088,857003.38,Credito,2018-11-06 13:00:00,223528
757,2181350,236644.01,Credito,2021-04-25 11:16:00,15115
758,7999779,709133.61,Debito,2020-02-17 11:36:00,398239
759,5772871,927230.01,Credito,2018-01-29 13:45:00,167980
760,3140614,619012.12,Debito,2015-10-14 15:36:00,916383
761,5623363,999116.37,Credito,2005-01-28 11:34:00,378647
762,5804069,381787.26,Debito,2016-11-12 09:40:00,679261
763,4557478,514082.36,Credito,2012-11-11 13:23:00,450863
764,9019924,101670.17,Debito,2007-01-14 14:03:00,945028
765,2192395,121938.0,Credito,2007-06-15 15:27:00,535940
766,8279137,965112.62,Credito,2014-10-09 12:53:00,486816
767,7349484,120229.7,Credito,2010-02-23 12:51:00,660660
768,3873068,151214.66,Debito,2007-01-17 09:42:00,3014
769,4244326,544283.1,Credito,2014-02-12 12:34:00,710734
770,8532768,232941.22,Debito,2012-09-27 09:57:00,204098
771,761231,22418.81,Debito,2013-04-08 15:36:00,960056
772,8960105,537560.81,Debito,2017-03-11 13:55:00,945304
773,8337005,48576.72,Debito,2012-12-23 12:25:00,724180
774,468360,909784.87,Debito,2016-11-22 09:16:00,617219
775,2956377,406695.82,Credito,2013-08-25 15:12:00,102780
776,5524427,361583.18,Credito,2016-05-09 10:52:00,729419
777,4124446,42291.45,Debito,2021-02-24 14:56:00,1849
778,1890807,601705.22,Debito,2019-01-19 15:49:00,701522
779,1330898,10498.24,Credito,2018-09-19 10:15:00,343904
780,3295711,868770.57,Debito,2006-03-30 15:39:00,335752
781,5470734,2396.23,Credito,2008-10-18 11:57:00,85985
782,7680886,294688.53,Debito,2019-09-02 12:31:00,964949
783,6904213,91995.39,Debito,2013-12-07 09:57:00,592732
784,3705792,596700.48,Credito,2015-10-01 13:53:00,661121
785,6122388,898100.37,Debito,2016-09-29 14:06:00,689995
786,9067734,836273.46,Debito,2022-03-06 10:48:00,85144
787,1245971,885375.53,Debito,2008-01-29 10:19:00,699067
788,2043070,353912.31,Credito,2008-01-10 11:28:00,435876
789,987288,75746.43,Credito,2012-03-16 14:55:00,464620
790,4717534,692524.42,Debito,2005-04-09 14:35:00,215020
791,3395621,371640.15,Debito,2010-01-16 09:57:00,205486
792,5066597,83203.54,Credito,2013-06-08 14:25:00,539001
793,194900,752657.0,Credito,2008-06-23 13:29:00,354171
794,3257948,486008.64,Debito,2015-05-04 14:46:00,289595
795,932206,707142.49,Credito,2019-03-23 11:22:00,83571
796,8325511,212151.18,Credito,2019-07-09 16:34:00,577177
797,1271264,787669.02,Debito,2018-08-16 12:03:00,383577
798,1910582,389726.21,Debito,2006-02-20 16:40:00,450790
799,729747,131728.76,Debito,2014-12-16 14:38:00,26829
800,1839747,588426.53,Debito,2014-06-04 10:52:00,861025
801,1778709,417136.93,Debito,2010-02-23 16:54:00,405063
802,732120,286725.85,Credito,2006-07-06 12:43:00,500069
803,9736635,613301.12,Debito,2014-05-07 16:43:00,3345
804,378332,968816.12,Credito,2010-04-23 09:19:00,907001
